Date,Open,High,Low,Close,Volume,Normalized_Open,Normalized_High,Normalized_Low,Normalized_Close,Normalized_Volume,Target price,Diff_Target_AND_Close_Percent,Label
9/5/2002,1088.849976,1088.849976,1072.22998,1073.01001,1153000000,39.359986,-0.070068,22.73999,-15.839966,-349000000,1054.98999,-1.679389738,0
10/5/2002,1073.01001,1075.430054,1053.930054,1054.98999,1171900000,-15.839966,-13.419922,-18.299926,-18.02002,18900000,1074.560059,1.855000444,3
13-05-02,1054.98999,1074.839966,1053.900024,1074.560059,1088600000,-18.02002,-0.590088,-0.03003,19.570069,-83300000,1097.280029,2.114350874,3
14-05-02,1074.560059,1097.709961,1074.560059,1097.280029,1414500000,19.570069,22.869995,20.660035,22.71997,325900000,1091.069946,-0.565952431,1
15-05-02,1097.280029,1104.22998,1088.939941,1091.069946,1420200000,22.71997,6.520019,14.379882,-6.210083,5700000,1098.22998,0.656239687,2
16-05-02,1091.069946,1099.290039,1089.170044,1098.22998,1256600000,-6.210083,-4.939941,0.230103,7.160034,-163600000,1106.589966,0.761223619,2
17-05-02,1098.22998,1106.589966,1096.77002,1106.589966,1274400000,7.160034,7.299927,7.599976,8.359986,17800000,1091.880005,-1.329305475,0
20-05-02,1106.589966,1106.589966,1090.609985,1091.880005,989800000,8.359986,0,-6.160035,-14.709961,-284600000,1079.880005,-1.099021866,0
21-05-02,1091.880005,1099.550049,1079.079956,1079.880005,1200500000,-14.709961,-7.039917,-11.530029,-12,210700000,1086.02002,0.568583081,2
22-05-02,1079.880005,1086.02002,1075.640015,1086.02002,1136300000,-12,-13.530029,-3.439941,6.140015,-64200000,1097.079956,1.018391539,3
23-05-02,1086.02002,1097.099976,1080.550049,1097.079956,1192900000,6.140015,11.079956,4.910034,11.059936,56600000,1083.819946,-1.208663956,0
24-05-02,1097.079956,1097.079956,1082.189941,1083.819946,885400000,11.059936,-0.02002,1.639892,-13.26001,-307500000,1074.550049,-0.855298616,1
28-05-02,1083.819946,1085.97998,1070.310059,1074.550049,996500000,-13.26001,-11.099976,-11.879882,-9.269897,111100000,1067.660034,-0.641200008,1
29-05-02,1074.550049,1074.829956,1067.660034,1067.660034,1081800000,-9.269897,-11.150024,-2.650025,-6.890015,85300000,1064.660034,-0.280988321,1
30-05-02,1067.660034,1069.5,1054.26001,1064.660034,1286600000,-6.890015,-5.329956,-13.400024,-3,204800000,1067.140015,0.232936423,2
31-05-02,1064.660034,1079.930054,1064.660034,1067.140015,1277300000,-3,10.430054,10.400024,2.479981,-9300000,1040.680054,-2.479521021,0
3/6/2002,1067.140015,1070.73999,1039.900024,1040.680054,1324300000,2.479981,-9.190064,-24.76001,-26.459961,47000000,1040.689941,0.000950052,2
4/6/2002,1040.680054,1046.060059,1030.52002,1040.689941,1466600000,-26.459961,-24.679931,-9.380004,0.009887,142300000,1049.900024,0.884997792,2
5/6/2002,1040.689941,1050.109985,1038.839966,1049.900024,1300100000,0.009887,4.049926,8.319946,9.210083,-166500000,1029.150024,-1.976378658,0
6/6/2002,1049.900024,1049.900024,1026.910034,1029.150024,1601500000,9.210083,-0.209961,-11.929932,-20.75,301400000,1027.530029,-0.157410967,1
7/6/2002,1029.150024,1033.02002,1012.48999,1027.530029,1341300000,-20.75,-16.880004,-14.420044,-1.619995,-260200000,1030.73999,0.312395834,2
10/6/2002,1027.530029,1038.180054,1025.449951,1030.73999,1226200000,-1.619995,5.160034,12.959961,3.209961,-115100000,1013.599976,-1.662884352,0
11/6/2002,1030.73999,1039.040039,1012.940002,1013.599976,1212400000,3.209961,0.859985,-12.509949,-17.140014,-13800000,1020.26001,0.6570673,2
12/6/2002,1013.26001,1021.849976,1002.580017,1020.26001,1795720000,-17.47998,-17.190063,-10.359985,6.660034,583320000,1009.559998,-1.048753445,0
13-06-02,1020.26001,1023.469971,1008.119995,1009.559998,1405500000,7,1.619995,5.539978,-10.700012,-390220000,1007.27002,-0.226829312,1
14-06-02,1009.559998,1009.559998,981.630005,1007.27002,1549000000,-10.700012,-13.909973,-26.48999,-2.289978,143500000,1036.170044,2.869143668,3
17-06-02,1007.27002,1036.170044,1007.27002,1036.170044,1236600000,-2.289978,26.610046,25.640015,28.900024,-312400000,1037.140015,0.09361118,2
18-06-02,1036.170044,1040.829956,1030.920044,1037.140015,1193100000,28.900024,4.659912,23.650024,0.969971,-43500000,1019.98999,-1.653588209,0
19-06-02,1037.140015,1037.609985,1017.880005,1019.98999,1336100000,0.969971,-3.219971,-13.040039,-17.150025,143000000,1006.289978,-1.343151613,0
20-06-02,1019.98999,1023.330017,1004.590027,1006.289978,1389700000,-17.150025,-14.279968,-13.289978,-13.700012,53600000,989.140015,-1.704276439,0
21-06-02,1006.289978,1006.289978,985.650024,989.140015,1497200000,-13.700012,-17.040039,-18.940003,-17.149963,107500000,992.719971,0.361926112,2
24-06-02,989.140015,1002.109985,970.849976,992.719971,1552600000,-17.149963,-4.179993,-14.800048,3.579956,55400000,976.140015,-1.670154372,0
25-06-02,992.719971,1005.880005,974.210022,976.140015,1513700000,3.579956,3.77002,3.360046,-16.579956,-38900000,973.530029,-0.267378241,1
26-06-02,976.140015,977.429993,952.919983,973.530029,2014290000,-16.579956,-28.450012,-21.290039,-2.609986,500590000,990.640015,1.757520106,3
27-06-02,973.530029,990.669983,963.73999,990.640015,1908600000,-2.609986,13.23999,10.820007,17.109986,-105690000,989.820007,-0.082775578,1
28-06-02,990.640015,1001.789978,988.309998,989.820007,2117000000,17.109986,11.119995,24.570008,-0.820008,208400000,968.650024,-2.138770974,0
1/7/2002,989.820007,994.460022,967.429993,968.650024,1425500000,-0.820008,-7.329956,-20.880005,-21.169983,-691500000,948.090027,-2.122541319,0
2/7/2002,968.650024,968.650024,945.539978,948.090027,1823000000,-21.169983,-25.809998,-21.890015,-20.559997,397500000,953.98999,0.622299869,2
3/7/2002,948.090027,954.299988,934.869995,953.98999,1527800000,-20.559997,-14.350036,-10.669983,5.899963,-295200000,989.030029,3.672998602,3
5/7/2002,953.98999,989.070007,953.98999,989.030029,699400000,5.899963,34.770019,19.119995,35.040039,-828400000,976.97998,-1.218370388,0
8/7/2002,989.030029,993.559998,972.909973,976.97998,1184400000,35.040039,4.489991,18.919983,-12.050049,485000000,952.830017,-2.471899475,0
9/7/2002,976.97998,979.630005,951.710022,952.830017,1348900000,-12.050049,-13.929993,-21.199951,-24.149963,164500000,920.469971,-3.396203459,0
10/7/2002,952.830017,956.340027,920.289978,920.469971,1816900000,-24.149963,-23.289978,-31.420044,-32.360046,468000000,927.369995,0.749619674,2
11/7/2002,920.469971,929.159973,900.940002,927.369995,2080480000,-32.360046,-27.180054,-19.349976,6.900024,263580000,921.390015,-0.644832163,1
12/7/2002,927.369995,934.309998,913.710022,921.390015,1607400000,6.900024,5.150025,12.77002,-5.97998,-473080000,917.929993,-0.375521977,1
15-07-02,921.390015,921.390015,876.460022,917.929993,2574800000,-5.97998,-12.919983,-37.25,-3.460022,967400000,900.940002,-1.850902697,0
16-07-02,917.929993,918.650024,897.130005,900.940002,1843700000,-3.460022,-2.739991,20.669983,-16.989991,-731100000,906.039978,0.566072767,2
17-07-02,901.049988,926.52002,895.030029,906.039978,2566500000,-16.880005,7.869996,-2.099976,5.099976,722800000,881.559998,-2.701865325,0
18-07-02,905.450012,907.799988,880.599976,881.559998,1736300000,4.400024,-18.720032,-14.430053,-24.47998,-830200000,847.75,-3.83524639,0
19-07-02,881.559998,881.559998,842.070007,847.75,2654100000,-23.890014,-26.23999,-38.529969,-33.809998,917800000,819.849976,-3.291067414,0
22-07-02,847.76001,854.130005,813.26001,819.849976,2248060000,-33.799988,-27.429993,-28.809997,-27.900024,-406040000,797.700012,-2.701709416,0
23-07-02,819.849976,827.690002,796.130005,797.700012,2441020000,-27.910034,-26.440003,-17.130005,-22.149964,192960000,843.429993,5.732729135,3
24-07-02,797.710022,844.320007,775.679993,843.429993,2775560000,-22.139954,16.630005,-20.450012,45.729981,334540000,838.679993,-0.563176558,1
25-07-02,843.419983,853.830017,816.109985,838.679993,2424700000,45.709961,9.51001,40.429992,-4.75,-350860000,852.840027,1.688371503,3
26-07-02,838.679993,852.849976,835.919983,852.840027,1796100000,-4.73999,-0.980041,19.809998,14.160034,-628600000,898.960022,5.407813135,3
29-07-02,852.840027,898.960022,852.840027,898.960022,1778650000,14.160034,46.110046,16.920044,46.119995,-17450000,902.780029,0.424936249,2
30-07-02,898.960022,909.809998,884.700012,902.780029,1826090000,46.119995,10.849976,31.859985,3.820007,47440000,911.619995,0.979193792,2
31-07-02,902.780029,911.640015,889.880005,911.619995,2049360000,3.820007,1.830017,5.179993,8.839966,223270000,884.659973,-2.957375019,0
1/8/2002,911.619995,911.619995,882.47998,884.659973,1672200000,8.839966,-0.02002,-7.400025,-26.960022,-377160000,864.23999,-2.30822956,0
2/8/2002,884.400024,884.719971,853.950012,864.23999,1538100000,-27.219971,-26.900024,-28.529968,-20.419983,-134100000,834.599976,-3.429604548,0
5/8/2002,864.23999,864.23999,833.440002,834.599976,1425500000,-20.160034,-20.479981,-20.51001,-29.640014,-112600000,859.570007,2.991856185,3
6/8/2002,834.599976,874.440002,834.599976,859.570007,1514100000,-29.640014,10.200012,1.159974,24.970031,88600000,876.77002,2.001001996,3
7/8/2002,859.570007,878.73999,854.150024,876.77002,1490400000,24.970031,4.299988,19.550048,17.200013,-23700000,905.460022,3.272238027,3
8/8/2002,876.77002,905.840027,875.169983,905.460022,1646700000,17.200013,27.100037,21.019959,28.690002,156300000,908.640015,0.351201922,2
9/8/2002,898.72998,913.950012,890.77002,908.640015,1294900000,21.95996,8.109985,15.600037,3.179993,-351800000,903.799988,-0.532667164,1
12/8/2002,908.640015,908.640015,892.380005,903.799988,1036500000,9.910035,-5.309997,1.609985,-4.840027,-258400000,884.210022,-2.167511204,0
13-08-02,903.799988,911.710022,883.619995,884.210022,1297700000,-4.840027,3.070007,-8.76001,-19.589966,261200000,919.619995,4.004701611,3
14-08-02,884.210022,920.210022,876.200012,919.619995,1533800000,-19.589966,8.5,-7.419983,35.409973,236100000,930.25,1.155912775,3
15-08-02,919.619995,933.289978,918.169983,930.25,1505100000,35.409973,13.079956,41.969971,10.630005,-28700000,928.77002,-0.159094867,1
16-08-02,930.25,935.380005,916.210022,928.77002,1265300000,10.630005,2.090027,-1.959961,-1.47998,-239800000,950.700012,2.361186465,3
19-08-02,928.77002,951.169983,927.210022,950.700012,1299800000,-1.47998,15.789978,11,21.929992,34500000,937.429993,-1.395815592,0
20-08-02,950.700012,950.700012,931.859985,937.429993,1308500000,21.929992,-0.469971,4.649963,-13.270019,8700000,949.359985,1.272627512,3
21-08-02,937.429993,951.590027,931.320007,949.359985,1353100000,-13.270019,0.890015,-0.539978,11.929992,44600000,962.700012,1.405160025,3
22-08-02,949.359985,965,946.429993,962.700012,1373000000,11.929992,13.409973,15.109986,13.340027,19900000,940.859985,-2.268622284,0
23-08-02,962.700012,962.700012,937.169983,940.859985,1071500000,13.340027,-2.299988,-9.26001,-21.840027,-301500000,947.950012,0.753568768,2
26-08-02,940.859985,950.799988,930.419983,947.950012,1016900000,-21.840027,-11.900024,-6.75,7.090027,-54600000,934.820007,-1.38509466,0
27-08-02,947.950012,955.820007,930.359985,934.820007,1307700000,7.090027,5.020019,-0.059998,-13.130005,290800000,917.869995,-1.813184557,0
28-08-02,934.820007,934.820007,913.210022,917.869995,1146600000,-13.130005,-21,-17.149963,-16.950012,-161100000,917.799988,-0.007627115,1
29-08-02,917.869995,924.590027,903.330017,917.799988,1271100000,-16.950012,-10.22998,-9.880005,-0.070007,124500000,916.070007,-0.188492158,1
30-08-02,917.799988,928.150024,910.169983,916.070007,929900000,-0.070007,3.559997,6.839966,-1.729981,-341200000,878.02002,-4.153611264,0
3/9/2002,916.070007,916.070007,877.51001,878.02002,1289800000,-1.729981,-12.080017,-32.659973,-38.049987,359900000,893.400024,1.751668943,3
4/9/2002,878.02002,896.099976,875.72998,893.400024,1372100000,-38.049987,-19.970031,-1.78003,15.380004,82300000,879.150024,-1.595030179,0
5/9/2002,893.400024,893.400024,870.5,879.150024,1401300000,15.380004,-2.699952,-5.22998,-14.25,29200000,893.919983,1.680027139,3
6/9/2002,879.150024,899.070007,879.150024,893.919983,1184500000,-14.25,5.669983,8.650024,14.769959,-216800000,902.960022,1.011280559,3
9/9/2002,893.919983,907.340027,882.919983,902.960022,1130600000,14.769959,8.27002,3.769959,9.040039,-53900000,909.580017,0.733143754,2
10/9/2002,902.960022,909.890015,900.5,909.580017,1186400000,9.040039,2.549988,17.580017,6.619995,55800000,909.450012,-0.01429286,1
11/9/2002,910.630005,924.02002,908.469971,909.450012,846600000,7.669983,14.130005,7.969971,-0.130005,-339800000,886.909973,-2.478425279,0
12/9/2002,909.450012,909.450012,884.840027,886.909973,1191600000,-1.179993,-14.570008,-23.629944,-22.540039,345000000,889.809998,0.326980763,2
13-09-02,886.909973,892.75,877.049988,889.809998,1271000000,-22.540039,-16.700012,-7.790039,2.900025,79400000,891.099976,0.144972298,2
16-09-02,889.809998,891.840027,878.909973,891.099976,1001400000,2.900025,-0.909973,1.859985,1.289978,-269600000,873.52002,-1.97283767,0
17-09-02,891.099976,902.679993,872.380005,873.52002,1448600000,1.289978,10.839966,-6.529968,-17.579956,447200000,869.460022,-0.464785913,1
18-09-02,873.52002,878.450012,857.390015,869.460022,1501000000,-17.579956,-24.229981,-14.98999,-4.059998,52400000,843.320007,-3.006465431,0
19-09-02,869.460022,869.460022,843.090027,843.320007,1524000000,-4.059998,-8.98999,-14.299988,-26.140015,23000000,845.390015,0.245459373,2
20-09-02,843.320007,849.320007,839.090027,845.390015,1792800000,-26.140015,-20.140015,-4,2.070008,268800000,833.700012,-1.38279407,0
23-09-02,845.390015,845.390015,825.76001,833.700012,1381100000,2.070008,-3.929992,-13.330017,-11.690003,-411700000,819.289978,-1.72844354,0
24-09-02,833.700012,833.700012,817.380005,819.289978,1670240000,-11.690003,-11.690003,-8.380005,-14.410034,289140000,839.659973,2.486298569,3
25-09-02,819.27002,844.219971,818.460022,839.659973,1651500000,-14.429992,10.519959,1.080017,20.369995,-18740000,854.950012,1.82097986,3
26-09-02,839.659973,856.599976,839.659973,854.950012,1650000000,20.389953,12.380005,21.199951,15.290039,-1500000,827.369995,-3.225921588,0
27-09-02,854.950012,854.950012,826.840027,827.369995,1507300000,15.290039,-1.649964,-12.819946,-27.580017,-142700000,815.280029,-1.461252653,0
30-09-02,827.369995,827.369995,800.200012,815.280029,1721870000,-27.580017,-27.580017,-26.640015,-12.089966,214570000,847.909973,4.002298945,3
1/10/2002,815.280029,847.929993,812.820007,847.909973,1780900000,-12.089966,20.559998,12.619995,32.629944,59030000,827.909973,-2.358740979,0
2/10/2002,843.77002,851.929993,826.5,827.909973,1668900000,28.489991,4,13.679993,-20,-112000000,818.950012,-1.082238564,0
3/10/2002,827.909973,840.02002,817.25,818.950012,1674500000,-15.860047,-11.909973,-9.25,-8.959961,5600000,800.580017,-2.243115542,0
4/10/2002,818.950012,825.900024,794.099976,800.580017,1835930000,-8.959961,-14.119996,-23.150024,-18.369995,161430000,785.280029,-1.911112903,0
7/10/2002,800.580017,808.210022,782.960022,785.280029,1576500000,-18.369995,-17.690002,-11.139954,-15.299988,-259430000,798.549988,1.68983783,3
8/10/2002,785.280029,808.859985,779.5,798.549988,1938430000,-15.299988,0.649963,-3.460022,13.269959,361930000,776.76001,-2.728693047,0
9/10/2002,798.549988,798.549988,775.799988,776.76001,1885030000,13.269959,-10.309997,-3.700012,-21.789978,-53400000,803.919983,3.496571998,3
10/10/2002,776.76001,806.51001,768.630005,803.919983,2090230000,-21.789978,7.960022,-7.169983,27.159973,205200000,835.320007,3.905864348,3
11/10/2002,803.919983,843.27002,803.919983,835.320007,1854130000,27.159973,36.76001,35.289978,31.400024,-236100000,841.440002,0.73265275,2
14-10-02,835.320007,844.390015,828.369995,841.440002,1200300000,31.400024,1.119995,24.450012,6.119995,-653830000,881.27002,4.733554134,3
15-10-02,841.440002,881.27002,841.440002,881.27002,1956000000,6.119995,36.880005,13.070007,39.830018,755700000,860.02002,-2.411292739,0
16-10-02,881.27002,881.27002,856.280029,860.02002,1585000000,39.830018,0,14.840027,-21.25,-371000000,879.200012,2.230179711,3
17-10-02,860.02002,885.349976,860.02002,879.200012,1780390000,-21.25,4.079956,3.739991,19.179992,195390000,884.390015,0.590309705,2
18-10-02,879.200012,886.679993,866.580017,884.390015,1423100000,19.179992,1.330017,6.559997,5.190003,-357290000,899.719971,1.733393157,3
21-10-02,884.390015,900.690002,873.059998,899.719971,1447000000,5.190003,14.010009,6.479981,15.329956,23900000,890.159973,-1.062552606,0
22-10-02,899.719971,899.719971,882.400024,890.159973,1549200000,15.329956,-0.970031,9.340026,-9.559998,102200000,896.140015,0.67179408,2
23-10-02,890.159973,896.140015,873.820007,896.140015,1593900000,-9.559998,-3.579956,-8.580017,5.980042,44700000,882.5,-1.522085251,0
24-10-02,896.140015,902.940002,879,882.5,1700570000,5.980042,6.799987,5.179993,-13.640015,106670000,897.650024,1.716716601,3
25-10-02,882.5,897.710022,877.030029,897.650024,1340400000,-13.640015,-5.22998,-1.969971,15.150024,-360170000,890.22998,-0.826607676,1
28-10-02,897.650024,907.440002,886.150024,890.22998,1382600000,15.150024,9.72998,9.119995,-7.420044,42200000,882.150024,-0.90762569,1
29-10-02,890.22998,890.640015,867.909973,882.150024,1529700000,-7.420044,-16.799987,-18.240051,-8.079956,147100000,890.710022,0.970356262,2
30-10-02,882.150024,895.280029,879.190002,890.710022,1422300000,-8.079956,4.640014,11.280029,8.559998,-107400000,885.76001,-0.555737768,1
31-10-02,890.710022,898.830017,879.75,885.76001,1641300000,8.559998,3.549988,0.559998,-4.950012,219000000,900.960022,1.716041798,3
1/11/2002,885.76001,903.419983,877.710022,900.960022,1450400000,-4.950012,4.589966,-2.039978,15.200012,-190900000,908.349976,0.820231067,2
4/11/2002,900.960022,924.580017,900.960022,908.349976,1645900000,15.200012,21.160034,23.25,7.389954,195500000,915.390015,0.775035965,2
5/11/2002,908.349976,915.830017,904.909973,915.390015,1354100000,7.389954,-8.75,3.949951,7.040039,-291800000,923.76001,0.914363808,2
6/11/2002,915.390015,925.659973,905,923.76001,1674000000,7.040039,9.829956,0.090027,8.369995,319900000,902.650024,-2.285224059,0
7/11/2002,923.76001,923.76001,898.679993,902.650024,1466900000,8.369995,-1.899963,-6.320007,-21.109986,-207100000,894.73999,-0.87631239,1
8/11/2002,902.650024,910.109985,891.619995,894.73999,1446500000,-21.109986,-13.650025,-7.059998,-7.910034,-20400000,876.190002,-2.073226659,0
11/11/2002,894.73999,894.73999,874.630005,876.190002,1113000000,-7.910034,-15.369995,-16.98999,-18.549988,-333500000,882.950012,0.771523298,2
12/11/2002,876.190002,894.299988,876.190002,882.950012,1377100000,-18.549988,-0.440002,1.559997,6.76001,264100000,882.530029,-0.047565886,1
13-11-02,882.950012,892.51001,872.049988,882.530029,1463400000,6.76001,-1.789978,-4.140014,-0.419983,86300000,904.27002,2.463371249,3
14-11-02,882.530029,904.27002,882.530029,904.27002,1519000000,-0.419983,11.76001,10.480041,21.739991,55600000,909.830017,0.61486026,2
15-11-02,904.27002,910.210022,895.349976,909.830017,1400100000,21.739991,5.940002,12.819947,5.559997,-118900000,900.359985,-1.040857284,0
18-11-02,909.830017,915.909973,899.47998,900.359985,1282600000,5.559997,5.699951,4.130004,-9.470032,-117500000,896.73999,-0.402060849,1
19-11-02,900.359985,905.450012,893.090027,896.73999,1337400000,-9.470032,-10.459961,-6.389953,-3.619995,54800000,914.150024,1.941480718,3
20-11-02,896.73999,915.01001,894.929993,914.150024,1517300000,-3.619995,9.559998,1.839966,17.410034,179900000,933.76001,2.145160585,3
21-11-02,914.150024,935.130005,914.150024,933.76001,2415100000,17.410034,20.119995,19.220031,19.609986,897800000,930.549988,-0.343773771,1
22-11-02,933.76001,937.280029,928.409973,930.549988,1626800000,19.609986,2.150024,14.259949,-3.210022,-788300000,932.869995,0.249315677,2
25-11-02,930.549988,937.150024,923.309998,932.869995,1574000000,-3.210022,-0.130005,-5.099975,2.320007,-52800000,913.309998,-2.096754865,0
26-11-02,932.869995,932.869995,912.099976,913.309998,1543600000,2.320007,-4.280029,-11.210022,-19.559997,-30400000,938.869995,2.798611321,3
27-11-02,913.309998,940.409973,913.309998,938.869995,1350300000,-19.559997,7.539978,1.210022,25.559997,-193300000,936.309998,-0.272667889,1
29-11-02,938.869995,941.820007,935.580017,936.309998,643460000,25.559997,1.410034,22.270019,-2.559997,-706840000,934.530029,-0.190104667,1
2/12/2002,936.309998,954.280029,927.719971,934.530029,1612000000,-2.559997,12.460022,-7.860046,-1.779969,968540000,920.75,-1.47454106,0
3/12/2002,934.530029,934.530029,918.72998,920.75,1488400000,-1.779969,-19.75,-8.989991,-13.780029,-123600000,917.580017,-0.344282704,1
4/12/2002,920.75,925.25,909.51001,917.580017,1588900000,-13.780029,-9.280029,-9.21997,-3.169983,100500000,906.549988,-1.202078162,0
5/12/2002,917.580017,921.48999,905.900024,906.549988,1250200000,-3.169983,-3.76001,-3.609986,-11.030029,-338700000,912.22998,0.626550336,2
6/12/2002,906.549988,915.47998,895.960022,912.22998,1241100000,-11.030029,-6.01001,-9.940002,5.679992,-9100000,892,-2.217640337,0
9/12/2002,912.22998,912.22998,891.969971,892,1320800000,5.679992,-3.25,-3.990051,-20.22998,79700000,904.450012,1.395741256,3
10/12/2002,892,904.950012,892,904.450012,1286600000,-20.22998,-7.279968,0.030029,12.450012,-34200000,904.960022,0.056388965,2
11/12/2002,904.450012,909.940002,896.47998,904.960022,1285100000,12.450012,4.98999,4.47998,0.51001,-1500000,901.580017,-0.373497715,1
12/12/2002,904.960022,908.369995,897,901.580017,1255300000,0.51001,-1.570007,0.52002,-3.380005,-29800000,889.47998,-1.342092412,0
13-12-02,901.580017,901.580017,888.47998,889.47998,1330800000,-3.380005,-6.789978,-8.52002,-12.100037,75500000,910.400024,2.351940962,3
16-12-02,889.47998,910.419983,889.47998,910.400024,1271600000,-12.100037,8.839966,1,20.920044,-59200000,902.98999,-0.813931657,1
17-12-02,910.400024,911.219971,901.73999,902.98999,1251800000,20.920044,0.799988,12.26001,-7.410034,-19800000,891.119995,-1.314521216,0
18-12-02,902.98999,902.98999,887.820007,891.119995,1446200000,-7.410034,-8.229981,-13.919983,-11.869995,194400000,884.25,-0.770939384,1
19-12-02,890.02002,899.190002,880.320007,884.25,1385900000,-12.96997,-3.799988,-7.5,-6.869995,-60300000,895.76001,1.301669211,3
20-12-02,884.25,897.789978,884.25,895.76001,1782730000,-5.77002,-1.400024,3.929993,11.51001,396830000,897.380005,0.180851454,2
23-12-02,895.73999,902.429993,892.26001,897.380005,1112100000,11.48999,4.640015,8.01001,1.619995,-670630000,892.469971,-0.547152151,1
24-12-02,897.380005,897.380005,892.289978,892.469971,458310000,1.640015,-5.049988,0.029968,-4.910034,-653790000,889.659973,-0.314856308,1
26-12-02,892.469971,903.890015,887.47998,889.659973,721100000,-4.910034,6.51001,-4.809998,-2.809998,262790000,875.400024,-1.602853835,0
27-12-02,889.659973,890.460022,873.619995,875.400024,758400000,-2.809998,-13.429993,-13.859985,-14.259949,37300000,879.390015,0.455790598,2
30-12-02,875.400024,882.099976,870.22998,879.390015,1057800000,-14.259949,-8.360046,-3.390015,3.989991,299400000,879.820007,0.048896621,2
31-12-02,879.390015,881.929993,869.450012,879.820007,1088500000,3.989991,-0.169983,-0.779968,0.429992,30700000,909.030029,3.319999746,3
2/1/2003,879.820007,909.030029,879.820007,909.030029,1229200000,0.429992,27.100036,10.369995,29.210022,140700000,908.590027,-0.048403461,1
3/1/2003,909.030029,911.25,903.070007,908.590027,1130800000,29.210022,2.219971,23.25,-0.440002,-98400000,929.01001,2.247436401,3
6/1/2003,908.590027,931.77002,908.590027,929.01001,1435900000,-0.440002,20.52002,5.52002,20.419983,305100000,922.929993,-0.654461947,1
7/1/2003,929.01001,930.809998,919.929993,922.929993,1545200000,20.419983,-0.960022,11.339966,-6.080017,109300000,909.929993,-1.408557539,0
8/1/2003,922.929993,922.929993,908.320007,909.929993,1467600000,-6.080017,-7.880005,-11.609986,-13,-77600000,927.570007,1.938612216,3
9/1/2003,909.929993,928.309998,909.929993,927.570007,1560300000,-13,5.380005,1.609986,17.640014,92700000,927.570007,0,123
10/1/2003,927.580017,932.890015,917.659973,927.570007,1485400000,17.650024,4.580017,7.72998,0,-74900000,926.26001,-0.141228909,1
13-01-03,927.570007,935.049988,922.049988,926.26001,1396300000,-0.01001,2.159973,4.390015,-1.309997,-89100000,931.659973,0.582985656,2
14-01-03,926.26001,931.659973,921.719971,931.659973,1379400000,-1.309997,-3.390015,-0.330017,5.399963,-16900000,918.219971,-1.442586608,0
15-01-03,931.659973,932.590027,916.700012,918.219971,1432100000,5.399963,0.930054,-5.019959,-13.440002,52700000,914.599976,-0.394240499,1
16-01-03,918.219971,926.030029,911.97998,914.599976,1534600000,-13.440002,-6.559998,-4.720032,-3.619995,102500000,901.780029,-1.401699906,0
17-01-03,914.599976,914.599976,899.02002,901.780029,1358200000,-3.619995,-11.430053,-12.95996,-12.819947,-176400000,887.619995,-1.570231492,0
21-01-03,901.780029,906,887.619995,887.619995,1335200000,-12.819947,-8.599976,-11.400025,-14.160034,-23000000,878.359985,-1.043240356,0
22-01-03,887.619995,889.73999,877.640015,878.359985,1560800000,-14.160034,-16.26001,-9.97998,-9.26001,225600000,887.340027,1.022364652,3
23-01-03,878.359985,890.25,876.890015,887.340027,1744550000,-9.26001,0.51001,-0.75,8.980042,183750000,861.400024,-2.923344176,0
24-01-03,887.340027,887.340027,859.710022,861.400024,1574800000,8.980042,-2.909973,-17.179993,-25.940003,-169750000,847.47998,-1.615979059,0
27-01-03,861.400024,863.950012,844.25,847.47998,1435900000,-25.940003,-23.390015,-15.460022,-13.920044,-138900000,858.539978,1.305045342,3
28-01-03,847.47998,860.76001,847.47998,858.539978,1459100000,-13.920044,-3.190002,3.22998,11.059998,23200000,864.359985,0.677895864,2
29-01-03,858.539978,868.719971,845.859985,864.359985,1595400000,11.059998,7.959961,-1.619995,5.820007,136300000,844.609985,-2.284927616,0
30-01-03,864.359985,865.47998,843.73999,844.609985,1510300000,5.820007,-3.239991,-2.119995,-19.75,-85100000,855.700012,1.31303527,3
31-01-03,844.609985,858.330017,840.340027,855.700012,1578530000,-19.75,-7.149963,-3.399963,11.090027,68230000,860.320007,0.539908255,2
3/2/2003,855.700012,864.640015,855.700012,860.320007,1258500000,11.090027,6.309998,15.359985,4.619995,-320030000,848.200012,-1.408777536,0
4/2/2003,860.320007,860.320007,840.190002,848.200012,1451600000,4.619995,-4.320008,-15.51001,-12.119995,193100000,843.590027,-0.543502114,1
5/2/2003,848.200012,861.630005,842.109985,843.590027,1450800000,-12.119995,1.309998,1.919983,-4.609985,-800000,838.150024,-0.644863361,1
6/2/2003,843.590027,844.22998,833.25,838.150024,1430900000,-4.609985,-17.400025,-8.859985,-5.440003,-19900000,829.690002,-1.009368461,0
7/2/2003,838.150024,845.72998,826.700012,829.690002,1276800000,-5.440003,1.5,-6.549988,-8.460022,-154100000,835.969971,0.756905469,2
10/2/2003,829.690002,837.159973,823.530029,835.969971,1238200000,-8.460022,-8.570007,-3.169983,6.279969,-38600000,829.200012,-0.809832797,1
11/2/2003,835.969971,843.02002,825.090027,829.200012,1307000000,6.279969,5.860047,1.559998,-6.769959,68800000,818.679993,-1.268694989,0
12/2/2003,829.200012,832.119995,818.48999,818.679993,1260500000,-6.769959,-10.900025,-6.600037,-10.520019,-46500000,817.369995,-0.160013438,1
13-02-03,818.679993,821.25,806.289978,817.369995,1489300000,-10.520019,-10.869995,-12.200012,-1.309998,228800000,834.890015,2.143462582,3
